home_w,home_l,away_w,away_l,top_players,eff,HG_7days,AG_7days,G_7days,back2back,missing_players,home_elo,month,Home_Last_10_Avg_PTS_home,Home_Last_10_Avg_FG_PCT_home,Home_Last_10_Avg_FT_PCT_home,Home_Last_10_Avg_FG3_PCT_home,Home_Last_10_Avg_AST_home,Home_Last_10_Avg_REB_home,Home_Last_10_Avg_PTS_away,Home_Last_10_Avg_FG_PCT_away,Home_Last_10_Avg_FT_PCT_away,Home_Last_10_Avg_REB_away,Home_Last_10_Avg_FG3_PCT_away,Home_Last_10_Avg_AST_away,home_team_wins
3,4,1,4,1,818.8888889,3,1,4,0,0,1614.132598,1,89.1,0.4362,0.8101,0.3663,19.5,41,86.4,0.4255,0.7613,41.2,0.3445,17.7,1
0,4,3,7,1,635.25,0,4,4,0,1,1425.802323,1,99.1,0.4704,0.7188,0.4127,24.6,40.9,97.4,0.461,0.7301,36.1,0.4089,22.3,1
3,3,3,4,2,1127,2,2,4,0,0,1589.79559,1,93,0.4195,0.7257,0.3225,16.4,43.1,96.7,0.4451,0.7849,43.2,0.3764,21.1,0
6,1,4,3,1,737.125,3,1,4,0,0,1623.561914,1,97.6,0.4468,0.776,0.3995,23.6,43.7,93.2,0.4354,0.7343,41.9,0.3274,21.4,1
1,6,2,4,0,544.7272727,3,1,4,0,0,1546.920873,1,89.8,0.4339,0.7412,0.3034,18.6,39.8,90.7,0.4536,0.7487,41.5,0.3223,20.9,0
3,5,2,3,1,765.3333333,1,2,3,0,2,1477.033601,1,91.9,0.4256,0.7136,0.3349,17.4,44.4,92.1,0.4244,0.776,41.1,0.3338,19.1,1
3,3,1,7,0,831,0,4,4,0,1,1498.282445,1,102.3,0.4854,0.7602,0.316,21.4,48.2,88.1,0.3977,0.7312,42.5,0.229,17.5,1
6,1,1,3,1,801.1111111,3,1,4,1,1,1576.548531,1,102.9,0.4862,0.7316,0.3724,22.9,40.5,91.7,0.4223,0.7279,40.7,0.3291,19.8,1
4,1,5,2,1,802.1111111,0,3,3,1,0,1726.713492,1,95.3,0.459,0.737,0.3462,20.5,39.9,96.4,0.4559,0.6811,41.1,0.4139,21.9,1
2,1,4,5,0,653.5714286,0,4,4,1,0,1517.229169,1,98.2,0.4617,0.6918,0.3395,22.6,41.6,92.7,0.4087,0.7337,43.9,0.303,18.3,0
3,1,5,3,2,759.2222222,0,3,3,0,1,1716.058942,1,105.7,0.4627,0.7433,0.3912,24.1,45.9,98.8,0.4425,0.7056,42.7,0.3092,20.4,1
5,0,7,3,0,654.4545455,2,3,5,1,0,1776.449259,1,87.9,0.4317,0.7565,0.33,19.7,41.8,84.5,0.4211,0.666,43.4,0.3508,19.7,1
4,0,0,8,0,733.4,2,2,4,1,0,1559.221083,1,98.6,0.4783,0.7679,0.3774,23.3,42.6,87.3,0.4269,0.7306,38.1,0.3029,19.9,0
4,1,2,6,0,816.5,2,3,5,1,0,1636.811783,1,101.1,0.4678,0.7899,0.3314,22.1,44.9,94.9,0.4357,0.7949,42.4,0.2962,19.1,1
6,1,2,3,2,887.625,3,1,4,0,2,1594.266636,1,96.9,0.4747,0.7191,0.3518,21.7,42.3,91.9,0.4291,0.7659,41.5,0.2623,18.7,1
3,2,3,4,2,1023.5,2,2,4,0,0,1598.867711,1,93.6,0.4305,0.7045,0.3538,17.3,43.7,94.7,0.4257,0.8087,42.3,0.3551,20.5,0
4,2,1,4,0,761.2222222,3,0,3,0,0,1647.616126,1,99.2,0.471,0.6815,0.3076,18.8,46.3,89,0.4061,0.7761,41.1,0.3167,16.8,1
5,0,4,3,1,909,3,2,5,0,1,1692.708959,1,97,0.4628,0.7319,0.3318,20.9,46.3,88.4,0.416,0.7028,41.3,0.252,18.5,1
1,5,0,6,0,720.625,2,2,4,0,1,1407.420678,1,94,0.4528,0.6511,0.3614,21.2,46.8,87.8,0.4108,0.7571,41.9,0.3107,18.6,0
2,5,1,5,0,589.8571429,3,2,5,0,1,1464.422791,1,101.4,0.4694,0.7545,0.3258,21.9,43.6,93.6,0.4274,0.7621,44,0.3514,21.2,0
1,5,2,4,0,508.1,2,2,4,0,1,1555.435423,1,89.9,0.4216,0.7483,0.3248,18.4,41.5,91.6,0.4487,0.7729,42.5,0.3227,20.6,0
5,1,1,2,1,892.8571429,2,1,3,0,2,1587.364545,1,102.5,0.490375,0.73775,0.371,23.125,38.875,93.375,0.429375,0.75075,40.875,0.34475,19.875,1
5,1,4,3,1,712,2,2,4,0,0,1621.053637,1,97.8,0.448,0.7755,0.4084,24.1,44.6,93.2,0.4369,0.7286,41.7,0.3274,21.1,1
3,3,1,4,1,918.25,2,1,3,0,0,1623.063874,1,91.8,0.4531,0.794,0.3834,19.9,40,87.4,0.4319,0.7444,40,0.3709,18.4,0
2,5,2,3,1,767,1,3,4,0,2,1467.313626,1,92.1,0.4263,0.6947,0.3343,17.1,45.5,93.8,0.4296,0.7731,41.6,0.3317,20,1
8,1,1,4,2,941.5,2,2,4,0,0,1714.531686,1,97.8,0.4633,0.7606,0.2747,23.7,46.7,90.5,0.4304,0.707,40,0.2739,20.4,1
2,4,1,5,0,781.4285714,1,3,4,0,3,1486.105777,1,90.1,0.4552,0.8279,0.3287,21,38.5,88.5,0.4504,0.7939,38.3,0.3205,21.6,0
6,1,2,3,0,768.9090909,3,0,3,0,0,1715.759074,1,103.3,0.5013,0.7834,0.3498,24.6,42.6,97.6,0.4511,0.7277,36.3,0.3348,21.4,0
8,0,0,4,1,808.875,2,2,4,0,1,1702.301829,1,104.4,0.4985,0.7476,0.4742,23.9,42.5,93,0.4417,0.7218,40.3,0.2886,19.1,1
1,4,0,6,0,642.125,2,2,4,1,0,1413.207149,1,95.1,0.4523,0.6664,0.3791,21.4,46,85.8,0.4068,0.7492,41.4,0.3107,18.2,0
1,5,1,5,0,632,2,3,5,1,2,1452.229703,1,98.1,0.4555,0.756,0.3053,21.7,44,93.6,0.4297,0.7423,44.8,0.3693,21.7,1
4,1,4,3,1,707.375,2,2,4,0,1,1619.51544,1,99,0.4551,0.7651,0.4018,24.2,43.3,93.9,0.4385,0.7298,41.7,0.3534,21,1
4,0,4,3,0,719.3333333,2,2,4,1,0,1615.911608,1,94.6,0.4516,0.7345,0.336,19.3,43.7,88.9,0.3972,0.7536,42.4,0.3805,16.2,1
4,0,7,2,1,890.8888889,2,3,5,1,0,1791.738648,1,90.5,0.4352,0.775,0.3585,20.5,40.6,87.3,0.4249,0.7396,43.5,0.3648,21,1
3,2,1,4,0,784.875,2,1,3,0,1,1643.234353,1,97.9,0.4659,0.6692,0.2879,19.5,46,87.3,0.406,0.7534,41,0.3196,16.7,1
3,1,1,6,0,930.5,2,2,4,1,0,1627.743739,1,101.6,0.484,0.7727,0.3109,22.9,44,90.8,0.4269,0.7705,41.5,0.28,18,1
5,1,5,1,2,740.0833333,1,3,4,0,0,1741.978318,1,99.1,0.481,0.787,0.316,20.4,42.2,97,0.4288,0.7833,41.6,0.3614,18.2,1
5,2,2,3,2,744.1538462,2,2,4,1,0,1694.214627,1,96.2,0.4596,0.74,0.4028,20.6,41,86.4,0.4234,0.7531,40,0.3072,18.1,1
5,1,1,3,2,796,2,1,3,0,0,1569.433894,1,97.9,0.4759,0.7297,0.3459,21.5,42.7,89,0.4144,0.7567,42.6,0.2472,18.4,1
4,1,1,2,2,921.4444444,2,1,3,0,1,1576.601793,1,102.5714286,0.501571429,0.733571429,0.362714286,24,37.28571429,93.28571429,0.425714286,0.749428571,40.71428571,0.334428571,19.28571429,1
2,3,2,4,0,555.5454545,3,2,5,0,2,1437.779718,1,92.6,0.4461,0.7164,0.3137,19.4,41.1,86.1,0.3856,0.806,42.4,0.3319,18.4,0
4,0,3,3,1,886.6,4,1,5,0,0,1683.170627,1,95,0.4468,0.7551,0.3093,20.2,46,89.8,0.4245,0.7093,43.4,0.2743,19,1
1,4,1,5,0,541.625,2,3,5,1,2,1473.081173,1,99.5,0.4585,0.731,0.3317,21.7,45.9,93.4,0.4271,0.7556,43.2,0.336,21,0
3,2,1,3,1,793.7,2,0,2,0,0,1640.524312,1,92.75,0.46825,0.767125,0.3865,20.625,39.25,87.875,0.43575,0.738,38.5,0.3835,18,0
1,4,2,3,0,561.5555556,2,2,4,0,1,1575.855305,1,89.2,0.424,0.7807,0.3031,19,41.7,89.3,0.4492,0.7396,41.8,0.3124,20.2,0
2,1,1,6,0,930.5,1,3,4,0,0,1622.468237,1,101.7,0.4921,0.7638,0.3137,22.6,42,91.4,0.427,0.7617,42,0.2822,18.9,1
4,2,2,3,2,653.4615385,1,2,3,0,0,1686.679188,1,95.3,0.4497,0.74,0.3869,20.5,40.4,90.3,0.4356,0.7512,41.1,0.3234,18.4,1
7,0,0,4,1,727.5555556,2,2,4,0,0,1694.127987,1,106,0.5034,0.7796,0.4915,24.3,41.8,93.7,0.4404,0.7262,39.7,0.2958,18.8,1
3,3,1,3,0,608.3333333,3,1,4,1,0,1586.801202,1,95.2,0.4462,0.7892,0.3021,23,46.1,91.2,0.431,0.7066,41.7,0.3036,19.7,0
5,1,2,3,0,801.7,2,2,4,0,0,1706.926437,1,103.3,0.4997,0.7834,0.3334,24.9,43.4,97.2,0.4523,0.7233,36.2,0.3348,22,1
7,1,1,3,2,776.8888889,3,1,4,0,0,1723.726983,1,97.4,0.4678,0.7503,0.2899,23,46.7,87.2,0.4108,0.7045,39.2,0.2339,19.5,1
3,1,4,3,1,614.5,2,3,5,1,2,1611.79358,1,98,0.4511,0.7701,0.4093,23.4,42.3,94.1,0.4352,0.7196,41.9,0.3784,20.5,1
3,0,0,6,0,726.5,1,3,4,0,1,1566.817744,1,98,0.468555556,0.752333333,0.297444444,24.11111111,45.11111111,90.22222222,0.421,0.712111111,40.22222222,0.309333333,20.55555556,1
2,2,1,4,0,761.2222222,1,2,3,0,1,1636.751809,1,98.33333333,0.467333333,0.669444444,0.264333333,19.44444444,45.77777778,87.77777778,0.409666667,0.736111111,41,0.308111111,16.44444444,1
3,2,1,3,1,788.5,2,1,3,0,0,1607.693174,1,95.77777778,0.445444444,0.799111111,0.293333333,23,46.88888889,90.11111111,0.430222222,0.716333333,41.11111111,0.278888889,19.44444444,0
3,3,0,3,2,776.8571429,2,1,3,0,1,1573.00162,1,96,0.44025,0.742,0.348375,22.125,45.75,93.25,0.4525,0.638125,40.5,0.331625,20.625,0
2,2,2,4,0,627.9090909,3,2,5,1,1,1447.349074,1,93.1,0.4448,0.7068,0.3137,19.5,40.4,86.7,0.4018,0.7994,42.1,0.3456,20.6,0
3,0,3,3,0,719.3333333,1,3,4,0,0,1602.249222,1,94.55555556,0.442111111,0.752222222,0.351444444,19,45.77777778,87.66666667,0.389111111,0.760777778,42.55555556,0.379222222,16.88888889,1
2,2,3,2,2,1208.833333,2,2,4,0,0,1601.87231,1,93.125,0.4265,0.675375,0.343875,17.75,44,96.375,0.434875,0.800625,41.625,0.356875,21.625,1
3,1,1,3,1,817.9,2,0,2,0,0,1649.51251,1,93.85714286,0.470428571,0.774,0.389714286,20.85714286,39.85714286,87.57142857,0.434714286,0.763428571,37.85714286,0.384714286,18,0
3,0,6,2,0,685.8888889,1,4,5,1,0,1782.272834,1,94.5,0.4462,0.7671,0.3644,20.3,38.8,92,0.4445,0.7328,43,0.384,21.9,1
1,3,2,3,0,577.875,2,2,4,0,2,1584.444167,1,89.66666667,0.421111111,0.789,0.329777778,18.88888889,41.66666667,88.66666667,0.445888889,0.744888889,42.44444444,0.308222222,20.33333333,0
6,0,0,4,1,727.5555556,3,2,5,1,0,1690.298823,1,105.4,0.4975,0.7772,0.4905,24.3,41.3,92.4,0.4443,0.7008,39.1,0.3244,18.7,1
4,1,2,3,0,798.5555556,2,2,4,0,0,1705.591849,1,100.3,0.4823,0.7812,0.3019,23.1,43.4,97.2,0.4499,0.7277,38,0.3147,20.7,1
5,0,1,3,2,855.1111111,2,1,3,1,0,1574.137339,1,99.11111111,0.485777778,0.734333333,0.352555556,21.44444444,42.33333333,88.88888889,0.413,0.747222222,42.22222222,0.225333333,18.55555556,0
6,0,1,2,1,912.5,3,1,4,1,0,1671.026866,1,101.8888889,0.460888889,0.797777778,0.325111111,22.66666667,42.66666667,91.44444444,0.415333333,0.760222222,42.33333333,0.218555556,17.22222222,0
3,1,1,2,2,906.5,2,1,3,1,0,1566.850217,1,103.8333333,0.515333333,0.732666667,0.364333333,24.33333333,36,94,0.430833333,0.776333333,39.16666667,0.338,19.5,1
3,0,3,2,1,806.1818182,3,1,4,1,0,1684.703991,1,94.125,0.43575,0.75975,0.304375,19.875,46,91.75,0.431875,0.725875,44.25,0.2915,20.5,1
0,4,0,4,0,850.1428571,2,1,3,0,0,1407.008983,1,93,0.44175,0.681625,0.338625,20.375,44.875,89.625,0.41425,0.7585,43.125,0.32125,18.5,1
1,3,1,4,0,485.75,1,4,5,1,2,1491.422121,1,101.1111111,0.468777778,0.722666667,0.348333333,22.11111111,45.77777778,96.22222222,0.429666667,0.750777778,42.66666667,0.358888889,21.33333333,0
2,3,0,4,0,639.625,2,2,4,1,2,1478.277162,1,90.22222222,0.445444444,0.792333333,0.344,20.22222222,40.66666667,86.44444444,0.438888889,0.798333333,38.44444444,0.309888889,21,0
2,0,0,6,0,782.2857143,0,4,4,0,1,1560.462885,1,97,0.462375,0.733875,0.25425,23.25,47,88.625,0.398625,0.73075,40.875,0.31225,19.5,1
2,1,1,4,0,784.875,1,3,4,0,1,1644.272323,1,98.75,0.468375,0.678125,0.24525,19.875,46.625,86.25,0.4035,0.7265,39.75,0.296625,16.75,0
2,4,1,2,1,812.625,2,2,4,1,2,1456.904037,1,94,0.436222222,0.705555556,0.295222222,17.88888889,45.33333333,94.22222222,0.424888889,0.771888889,41.88888889,0.342111111,19.55555556,0
4,0,1,3,2,855.1111111,2,1,3,0,0,1569.959416,1,97.375,0.4725,0.739875,0.359125,21.125,43,86.875,0.4085,0.7505,42.25,0.2285,19.25,1
5,0,1,2,1,1011.444444,2,2,4,0,0,1667.199252,1,101.5,0.45425,0.795875,0.321125,22.875,43.75,90.75,0.4115,0.76675,42.75,0.21325,17.125,1
6,1,0,3,2,804,3,1,4,0,2,1713.190131,1,98.66666667,0.474444444,0.732111111,0.332777778,21.88888889,45.77777778,87.77777778,0.408444444,0.708666667,39.55555556,0.178666667,20.11111111,1
2,3,0,3,2,856.875,1,2,3,0,0,1563.779358,1,93.85714286,0.446,0.724142857,0.350571429,22,44.85714286,91.42857143,0.451571429,0.636428571,39.42857143,0.353,21.28571429,1
1,2,2,3,0,718.1111111,2,2,4,0,1,1451.188742,1,92.625,0.43975,0.70125,0.333875,19.875,40.125,87.75,0.410625,0.79775,42.25,0.3705,21.375,1
2,0,3,2,1,1044,2,1,3,0,0,1679.776213,1,93.85714286,0.426571429,0.763,0.297428571,20,45.71428571,92.57142857,0.441285714,0.724857143,44.42857143,0.289142857,20.85714286,1
0,3,2,4,1,787,2,2,4,0,2,1421.570816,1,89.88888889,0.421555556,0.673666667,0.327,19.44444444,40.22222222,92.22222222,0.430666667,0.766555556,43.11111111,0.39,20.22222222,0
1,2,3,2,2,1144,2,2,4,0,0,1599.322798,1,93.42857143,0.433142857,0.664714286,0.378714286,18,43.14285714,97.71428571,0.437714286,0.800714286,40.57142857,0.355285714,21.71428571,1
2,0,5,2,1,804.5,1,3,4,0,1,1775.535578,1,94.125,0.4475,0.75225,0.3865,20.75,39.625,92.625,0.44,0.734375,43.25,0.38,22.625,1
4,0,2,3,0,706.1666667,2,2,4,0,0,1731.556167,1,102.4444444,0.490555556,0.788666667,0.296777778,23.55555556,44.33333333,97.55555556,0.442111111,0.729222222,37.77777778,0.283,20.11111111,0
0,3,0,4,0,696.25,2,2,4,0,1,1429.784244,1,96,0.455571429,0.698571429,0.344142857,21.14285714,44.85714286,89.14285714,0.409142857,0.762142857,43,0.312142857,18,0
3,2,0,3,0,831,2,2,4,0,1,1523.133777,1,101.625,0.45725,0.7085,0.3165,19,46.5,93.875,0.429375,0.743625,42.375,0.2565,19.75,0
4,1,3,1,2,740.0833333,2,2,4,1,0,1718.606551,1,100.375,0.48025,0.804125,0.306,20.625,41.625,97.875,0.42275,0.812875,41.125,0.32425,18.375,1
2,2,1,2,1,767.2727273,2,1,3,0,0,1605.617952,1,93.42857143,0.423285714,0.800142857,0.295285714,21.42857143,47.85714286,90.71428571,0.431,0.730428571,42.14285714,0.28,19.14285714,1
4,0,1,2,1,915.6,1,3,4,0,0,1662.412874,1,102,0.460142857,0.782571429,0.329714286,22.28571429,44,92.57142857,0.417857143,0.775142857,42.28571429,0.225857143,17.14285714,1
5,1,0,3,2,902.125,2,2,4,0,0,1708.600461,1,99.75,0.474625,0.74025,0.334875,21.625,44.875,88.5,0.408375,0.73475,40.25,0.187125,19.75,1
2,1,3,2,2,741.3636364,1,4,5,1,0,1596.771894,1,93,0.416,0.73775,0.32775,20.25,43.125,95.375,0.43025,0.733125,43.625,0.382875,20.875,1
2,0,3,2,0,781.5454545,0,4,4,1,0,1599.872042,1,93.71428571,0.424714286,0.757428571,0.369714286,19.57142857,45.57142857,89.42857143,0.401428571,0.778142857,41.71428571,0.398857143,17.42857143,1
0,2,2,4,1,660.5555556,1,3,4,1,1,1425.822183,1,89.875,0.432125,0.664125,0.33,18.875,39.875,91.125,0.422,0.75825,42.875,0.397125,19.375,0
2,2,0,3,0,644.7142857,3,1,4,1,3,1500.376728,1,91.42857143,0.454,0.814285714,0.366,20.85714286,40.57142857,86.71428571,0.440857143,0.792714286,37.28571429,0.321857143,21.28571429,0
1,0,3,2,1,870.6,1,2,3,1,0,1674.377496,1,93.33333333,0.425333333,0.766666667,0.307333333,20,44.83333333,97.66666667,0.461833333,0.7485,43.83333333,0.3235,21.83333333,1
2,0,0,5,0,726.2222222,1,3,4,1,1,1621.447171,1,107.2857143,0.526571429,0.740142857,0.341428571,23.42857143,41.85714286,91.28571429,0.433285714,0.738571429,38.71428571,0.284714286,19.14285714,0
5,0,0,2,1,681.5,3,1,4,0,0,1698.963927,1,102.7142857,0.485571429,0.747428571,0.492,22.85714286,42.42857143,86.85714286,0.408285714,0.718714286,40.14285714,0.267857143,16.14285714,1
3,2,0,3,2,674.1666667,2,2,4,0,1,1663.148477,1,98,0.453857143,0.721857143,0.374571429,21,43.57142857,90.28571429,0.422285714,0.77,41.85714286,0.292428571,17.28571429,1
2,1,1,1,2,906.5,2,0,2,0,0,1565.330003,1,106.5,0.53225,0.73325,0.4045,27,36.25,95.25,0.444,0.78375,38.5,0.36675,20.25,1
2,2,0,3,2,856.875,1,3,4,1,1,1569.49031,1,95,0.451333333,0.692,0.347666667,22.5,45.33333333,92,0.461,0.6235,38.83333333,0.370166667,20.66666667,0
1,1,2,2,0,622,1,3,4,0,1,1476.16082,1,93.16666667,0.438666667,0.6975,0.346666667,20,38.5,90.5,0.429833333,0.843,41,0.3995,22.5,0
0,0,3,2,1,870.6,0,3,3,0,0,1669.000126,1,92.8,0.4186,0.7574,0.3132,19.4,44,102.6,0.4822,0.741,44.2,0.3882,22.6,1
0,2,0,4,0,772.5,1,3,4,0,0,1434.570771,1,96,0.451166667,0.7125,0.33,21.66666667,45,87.5,0.404333333,0.770166667,42,0.308666667,17.33333333,0
1,2,1,2,0,541.625,1,3,4,0,1,1509.621982,1,104,0.478833333,0.721833333,0.404,24.16666667,45.66666667,100,0.447333333,0.767,40.16666667,0.3665,21.66666667,0
3,0,1,3,1,749.8181818,3,1,4,0,0,1671.328785,1,97.16666667,0.483166667,0.785,0.395166667,21.66666667,40.5,87.66666667,0.4405,0.751833333,36.16666667,0.353666667,18.16666667,0
4,0,1,2,1,981.25,2,2,4,0,0,1710.75478,1,95.16666667,0.4645,0.683833333,0.381,21.5,41.33333333,88.66666667,0.4205,0.755166667,39.5,0.32,20.16666667,0
1,2,1,2,0,561.5555556,2,2,4,0,2,1571.326648,1,90.33333333,0.413666667,0.793166667,0.288,18.33333333,44.83333333,87.83333333,0.4365,0.732666667,44.33333333,0.231833333,19.33333333,0
3,1,2,1,2,774.4166667,2,1,3,0,0,1706.642898,1,99.83333333,0.48,0.79,0.277,20.33333333,42.16666667,98.5,0.416,0.8225,40.83333333,0.338333333,18.33333333,1
2,3,0,1,1,806.4444444,4,0,4,0,2,1455.612894,1,98.33333333,0.457833333,0.696833333,0.333166667,19.16666667,46,95,0.428833333,0.783166667,41.5,0.321833333,20,0
3,0,0,3,2,855.1111111,3,1,4,0,0,1554.356654,1,99.66666667,0.4765,0.7225,0.375833333,22.16666667,44,87,0.41,0.762666667,42.33333333,0.223833333,18.83333333,1
1,1,1,1,2,884.3,2,1,3,0,1,1544.177139,1,103,0.518666667,0.741666667,0.414333333,26,37.33333333,97.33333333,0.438333333,0.809666667,40.33333333,0.343,22,1
1,2,1,2,1,808.4,1,3,4,0,0,1586.843028,1,92,0.415833333,0.7935,0.286166667,21.66666667,48,93,0.448666667,0.733166667,42.83333333,0.309166667,19.66666667,1
4,1,0,3,2,803,2,2,4,1,0,1705.664136,1,100.1428571,0.473714286,0.747428571,0.343714286,20.85714286,44.57142857,88.28571429,0.396142857,0.764571429,41.14285714,0.173,19.85714286,1
2,0,2,2,2,814.4,1,3,4,0,0,1595.743445,1,89.83333333,0.414166667,0.756,0.326666667,19.5,41.83333333,90.83333333,0.4265,0.732333333,41.16666667,0.4045,18.83333333,0
4,0,0,2,1,639.7272727,2,2,4,1,0,1687.995222,1,104.3333333,0.500666667,0.778166667,0.493166667,23,42.5,89.5,0.417833333,0.7115,38.16666667,0.303666667,17,1
2,2,0,3,0,921.7777778,3,2,5,1,1,1518.333917,1,101.4285714,0.464428571,0.690714286,0.334571429,19.42857143,45.28571429,93,0.417428571,0.761428571,44,0.225428571,18.85714286,1
3,0,1,1,1,1011.444444,1,2,3,0,0,1672.40365,1,101,0.4584,0.7738,0.3082,23.2,44.4,95,0.4264,0.7794,42.2,0.2952,17.8,1
0,1,2,2,0,622,1,3,4,0,1,1466.138853,1,93.4,0.4328,0.6832,0.342,19.4,37.6,93.2,0.4566,0.8424,40.2,0.4186,23.8,1
3,0,1,2,1,769.7272727,2,2,4,0,0,1708.275653,1,93.6,0.4656,0.6846,0.373,20.4,38.8,89.4,0.4314,0.7396,38.6,0.3506,21.8,1
2,0,1,3,1,699.7,2,2,4,0,0,1668.57743,1,98.8,0.4812,0.8182,0.3992,21.2,39.6,91.2,0.4476,0.7822,36.6,0.3844,18.8,1
1,1,1,2,2,1039.285714,1,3,4,0,0,1591.437165,1,92,0.421,0.67425,0.37425,18,44.25,91,0.40075,0.80775,37.5,0.308,19.25,0
2,1,3,0,2,724.6666667,2,2,4,0,2,1723.944305,1,106.4,0.5144,0.6914,0.4778,24.2,45.4,99.2,0.4654,0.6974,36,0.3818,21.4,1
2,1,0,2,0,707.4444444,3,1,4,0,0,1512.858798,1,92.2,0.462,0.8108,0.4234,21,39.4,87,0.44,0.8192,35.8,0.3672,20,0
1,1,1,2,0,606.4,2,2,4,0,1,1581.152282,1,89.8,0.4078,0.7918,0.2856,17.8,45.4,85.2,0.4284,0.7126,45.6,0.2282,18.8,0
2,2,0,1,1,858.875,3,0,3,0,2,1459.931711,1,100.8,0.469,0.7278,0.3332,20,45.2,96,0.432,0.7718,40.6,0.3196,20.8,0
2,2,0,2,2,825.4545455,2,2,4,0,0,1669.622592,1,99,0.4728,0.7646,0.3546,19,42,94.4,0.4308,0.7922,39.8,0.34,18.4,1
3,0,0,2,1,681.5,2,2,4,0,0,1684.942712,1,105,0.506,0.7922,0.4742,23,42,88.4,0.4088,0.7274,38.4,0.2744,16.8,1
3,0,1,2,0,637.0909091,3,2,5,0,1,1724.361968,1,100.5,0.465166667,0.806333333,0.236166667,22.5,45.83333333,97,0.436666667,0.710166667,39,0.285666667,20,1
1,1,1,1,0,569.9090909,1,2,3,0,0,1482.255481,1,95.25,0.4315,0.684,0.386,19,39.75,95.5,0.46725,0.74875,41.5,0.3825,23,1
1,0,3,1,1,890.8888889,1,2,3,0,1,1771.301276,1,100.5,0.46675,0.6635,0.3975,21.25,41,94.25,0.44075,0.77075,43.25,0.339,20.75,1
1,1,0,2,0,805.625,2,1,3,0,2,1648.965185,1,101.75,0.454,0.71525,0.20325,20.75,45.75,84.25,0.39575,0.733,39,0.32975,16.5,1
3,0,2,1,2,849.9,2,2,4,1,0,1724.062647,1,101.2,0.4892,0.7956,0.2824,20,42.6,97.6,0.4098,0.8258,39.8,0.326,18,0
2,0,0,3,2,796,2,3,5,1,0,1545.045735,1,102.6,0.4748,0.7384,0.4048,21.8,42.8,89.8,0.431,0.7526,41.2,0.2496,19.4,1
3,1,0,2,2,803,3,1,4,0,0,1709.429146,1,97.2,0.4658,0.737,0.3264,20.2,44,84.6,0.3756,0.736,40.6,0.1712,19.4,1
0,2,1,1,1,872.1111111,2,2,4,0,0,1584.038918,1,88,0.40725,0.833,0.25125,19.25,46.5,94.5,0.43525,0.783,44.75,0.28725,18.25,1
1,0,1,3,1,889.4444444,1,3,4,1,0,1666.683726,1,98.5,0.487,0.856,0.374,19.5,38.75,91,0.454,0.77125,35.25,0.41225,20,1
0,1,1,3,1,489.9,1,4,5,1,0,1419.309732,1,90.2,0.4282,0.6404,0.3324,18.6,39,90.8,0.4114,0.8006,44.6,0.3748,18.6,0
1,0,1,2,1,885,0,3,3,0,1,1605.777296,1,94.33333333,0.441666667,0.645666667,0.403666667,19.33333333,46,91.33333333,0.387333333,0.812666667,35.33333333,0.273333333,18.66666667,0
2,0,3,0,3,1025.125,2,2,4,1,1,1742.858643,1,110,0.5265,0.6945,0.501,24.5,46.75,99,0.46275,0.70925,35,0.3365,22,0
1,1,0,2,0,721.2222222,2,2,4,0,0,1496.235303,1,93,0.4525,0.824,0.46675,21.5,39.5,89.25,0.439,0.85725,37.75,0.368,20,1
1,2,0,1,1,935.5714286,3,1,4,1,2,1442.952357,1,99.5,0.442,0.70975,0.27375,20.5,47,96,0.43025,0.76225,43.25,0.312,19.5,1
1,2,0,2,2,760.8333333,2,2,4,1,0,1658.390657,1,98.75,0.469,0.74325,0.365,18.5,42.25,96.25,0.43775,0.798,39.5,0.35925,20,1
2,0,1,2,0,699.2,2,3,5,1,0,1721.884247,1,102.4,0.4786,0.812,0.2412,22.6,45.2,99.2,0.44,0.725,39.2,0.2902,20.2,1
1,0,0,3,2,855.1111111,1,3,4,0,0,1539.910082,1,104.75,0.47175,0.76,0.42275,22.25,44.5,89.75,0.41375,0.7375,42.25,0.237,18.75,1
0,1,0,2,0,680.2,1,2,3,0,0,1444.563887,1,95.66666667,0.46,0.686,0.311333333,20,44.66666667,84.66666667,0.379333333,0.77,41.66666667,0.331666667,17.33333333,0
2,0,1,1,1,890.1111111,2,1,3,0,0,1723.63572,1,92.33333333,0.445,0.666,0.390333333,21,40.66666667,91,0.418666667,0.7,44,0.334666667,22,1
1,0,3,0,3,911.3333333,1,2,3,0,0,1737.374714,1,103.6666667,0.502,0.646333333,0.456,21.66666667,46.66666667,102,0.490333333,0.723333333,33.33333333,0.337666667,22.66666667,1
0,1,1,1,0,661.125,1,2,3,0,0,1474.734454,1,94.33333333,0.413,0.730333333,0.309666667,17.33333333,41,100,0.496333333,0.748333333,44.66666667,0.404,25.33333333,1
0,2,0,1,1,847,2,1,3,0,1,1418.678349,1,99.66666667,0.448,0.710333333,0.213333333,22.33333333,44.66666667,100.6666667,0.448,0.746333333,46,0.318666667,20.33333333,1
0,0,3,1,1,768.2727273,0,3,3,0,1,1760.104854,1,99.33333333,0.467666667,0.643333333,0.401666667,20.33333333,36.33333333,104.3333333,0.484333333,0.765666667,44.33333333,0.415,23.33333333,1
1,0,1,2,0,862.6666667,1,3,4,1,0,1715.380316,1,103.25,0.482,0.8055,0.27375,23,45.5,101.5,0.4505,0.7395,38,0.31925,20.5,1
