diff_home_wins,diff_home_losses,diff_away_wins,diff_away_losses,diff_avg_pts_home,diff_avg_pts_away,diff_avg_ast_home,diff_avg_ast_away,diff_avg_fg3_pct_home,diff_avg_fg3_pct_away,diff_avg_fg_pct_home,diff_avg_fg_pct_away,diff_avg_ft_pct_home,diff_avg_ft_pct_away,diff_avg_reb_home,diff_avg_reb_away
4,-4,4,-1,-2.4,5.2,-1.6,1.7,0.0472,0.0395,-0.0297,0.0004,0.0193,0.0393,2.4,4
0,5,-1,-5,-8.8,-4.7,-0.1,2.4,-0.1706,0.0105,-0.0339,-0.0139,-0.0329,-0.0523,-1.1,4
-10,7,-5,9,2.8,5.2,-0.1,2.8,0.0668,0.073,0.0128,0.0227,0.0078,0.0712,-2.3,-2.7
5,-5,5,-5,-1.3,2.9,-0.3,4.3,-0.0106,0.0585,-0.0056,0.0351,-0.0362,0.0488,-1.5,-1.9
-2,-1,-1,3,0.2,2.2,1.5,3,-0.0929,0.0089,-0.0145,0.0145,-0.0141,-0.0391,4.3,-0.9
5,-5,7,-10,6.7,3.6,4,-2.5,0.0136,0.0099,-0.0107,-0.0068,0.0554,0.0555,-0.3,5.5
-5,6,-2,-1,14.5,11.2,1.8,2.2,0.0336,0.0516,0.0183,0.0253,0.1231,-0.0202,-1.1,-1.2
-5,3,2,-1,-8.2,3.1,-1.6,-0.5,0.0159,0.0772,-0.0317,-0.0017,-0.0251,-0.0276,3.6,3
3,0,-4,1,9.1,2.1,6,2.1,-0.0436,-0.013,0.0548,-0.0027,-0.0433,-0.0686,4.2,-1.4
0,3,0,-5,-4.7,-2.2,-4.7,0.8,-0.0408,0.0104,-0.0592,-0.02,0.0156,-0.0061,4.2,4.7
-4,2,-1,4,-14.3,-15.4,-4,0.4,0.1567,-0.0465,-0.015,-0.0041,0.0191,0.0589,-0.8,-6.9
-2,2,-3,1,5.3,5.5,7.4,0,-0.0118,-0.0283,0.068,0.0007,-0.0209,0.012,0.6,-1.9
-6,4,-9,11,19.1,15.8,5.2,4.2,0.0715,0.0685,0.0463,0.005,0.0007,0.0138,0.1,2
9,-5,-1,-1,-5,-11,-3.9,-2.2,-0.0266,0.0211,-0.0071,-0.0249,-0.0779,-0.0069,2.2,-5.1
-1,-2,7,-7,-2.5,-2.7,-1,-1.5,0.0329,0.0307,-0.0107,0.0223,0.1047,0.074,-4,-2.7
-1,1,2,0,-5,2.8,-2.3,-3.9,-0.0194,-0.0759,-0.0191,0.0091,0.0367,-0.0134,-2.1,2.4
-1,1,-4,3,13.1,17.5,7.2,2.8,-0.0321,0.0557,0.0252,0.0249,-0.005,-0.0327,2.4,2.1
-8,3,2,0,-4,-1.4,-1.1,-0.6,-0.1324,0.0212,-0.0171,-0.0036,-0.0685,-0.0758,-0.6,1.2
4,-7,2,1,-3.4,-3.8,-3.8,-6.3,0.0142,-0.0082,-0.0015,-0.0305,-0.1237,-0.0105,2.1,2.5
-2,3,-3,1,-2,-1.4,0.4,-1.8,0.0305,0.0152,0.0165,0.0069,-0.0019,-0.007,1.6,-3.3
5,-2,-5,5,4.9,-2,3.8,1.7,-0.0037,0.0489,0.0349,0.0074,-0.079,-0.0998,2.3,-2.5
-5,5,-2,-1,6.7,10.4,2.8,3.2,0.0307,-0.0175,0.0028,-0.0039,-0.0399,0.037,2.6,5.4
3,-2,-2,-2,12.3,12,2.7,3.5,-0.0507,0.112,0.0014,-0.0061,-0.0098,-0.0047,2.4,3.2
4,-3,0,-2,4.8,5.2,3.7,0.2,-0.0312,-0.0177,-0.0161,-0.0185,-0.0329,-0.0168,4.6,6
-4,2,1,1,-3.6,4.9,1.8,1.1,-0.0063,0.0417,0.002,0.0401,0.0009,0.0033,-1.1,-3.1
4,-4,0,3,9.4,7.9,2.9,1.7,0.1743,-0.008,0.0212,0.0263,0.0768,0.1079,4,-1.8
0,-3,3,-1,19.7,22.8,6.1,2,-0.1178,0.0735,0.0154,0.0258,-0.0244,-0.0143,3.8,7.7
6,-5,4,-3,-12.4,-9.8,-5.3,-4,-0.043,-0.0085,-0.0131,-0.0087,-0.0174,0.0294,-2.8,-7.5
-5,7,-1,-2,-9.4,-2.6,-0.4,1.3,-0.0218,-0.0242,-0.0229,-0.0044,0.0535,0.096,-7.3,1.1
2,-2,-5,7,10.2,8.5,1.9,3.7,0.0663,0.0388,0.0219,0.0276,-0.0387,0.0589,0,-1
5,-2,1,-6,-0.8,4.4,1.7,-0.2,-0.036,-0.0666,0.03,-0.0013,-0.0134,0.0104,1,-1.6
-5,1,2,3,17.6,15.1,7.6,6.1,0.0479,-0.0177,0.041,0.0539,0.0403,-0.0174,1.4,-2.5
-3,1,0,2,-5.9,-1.1,-4.2,0.3,0.0582,0.0292,-0.0285,0.0062,-0.0031,0.0354,-2,2.6
4,-6,6,-4,5.7,9.7,1.2,-1.4,-0.0128,-0.0206,-0.0146,0.0058,0.0776,0.0355,1.7,4.3
5,-3,0,1,3.4,6.2,1.7,-2.2,-0.0016,0.0846,0.0166,0.0258,0.0171,-0.005,-2.8,-0.5
1,-3,-2,3,1.6,-3.5,-0.6,0.2,0.1252,0.0404,0.0166,0.0203,0.002,0.0028,0.2,-8.8
-2,2,-4,6,-5.1,-3.9,-0.2,-1.8,0.0874,0.0905,0.0121,-0.0047,-0.0396,-0.0231,-0.1,-0.9
6,-2,2,-6,2,-3.8,-0.5,-0.8,-0.0136,-0.072,0.0052,0.0044,0.0089,0.0605,-0.8,-1.3
-4,3,-2,1,-1.6,-4,-0.9,0.5,0.0001,0.052,-0.012,-0.0186,0.0196,-0.0163,-0.7,0.4
9,-5,4,-8,-0.1,3.9,-0.4,0.9,-0.1095,-0.0414,-0.0186,-0.0036,-0.0235,-0.0146,2.4,0.3
-4,1,-5,9,-4,-3.8,-1.7,0.8,0.1117,-0.0087,-0.0033,0.0133,-0.0351,0.0176,-0.3,-3.9
2,-1,-1,-1,8.9,9,-1.1,-1.9,-0.0284,0.0656,-0.0023,0.004,0.0741,0.0237,-0.7,3.3
-10,7,3,0,5.5,7.9,1.4,2.2,0.0064,0.0252,0.0101,0.0338,0.1145,-0.014,-1.6,-1.9
-4,2,3,-2,0.7,0.3,1,1.7,-0.1326,0.0619,-0.0028,-0.0163,-0.0425,-0.0101,3.2,3.5
-8,4,-2,5,-1.7,2.6,-1.9,2.5,0.0527,0.0743,0.0052,0.05,0.013,0.0807,-8.3,-4.2
-4,0,-5,6,4.7,1.3,3.9,0.3,-0.0011,-0.0461,0.0469,-0.024,-0.0144,-0.0417,1.8,-0.8
1,-4,5,-4,-12.9,-1.3,-3.2,1.4,-0.0882,0.0592,-0.0754,0.0097,-0.0308,0.0074,-4.3,6.7
-1,-1,1,-1,-14.4,-10.6,-2.5,-2.7,0.0173,0.0053,-0.0246,0.0307,0.0182,0.0085,-5.7,-6.5
-1,0,5,-2,-6.1,-0.8,-4.2,-2.8,-0.2133,0.0798,-0.0336,-0.0025,-0.0916,0.01,3.5,0.4
1,-2,-7,6,2,-5.8,0.5,-3.4,-0.0687,-0.0264,0.011,-0.0816,-0.0808,-0.0339,4.4,5.5
-6,1,2,1,-17.7,-8.6,-4.8,-1.7,0.0498,0.0825,-0.0203,0.0159,-0.0212,0.0123,-4.4,-3.7
2,-1,-4,5,-1.4,-6.8,1.1,1.7,0.0112,0.0196,0.0024,-0.011,-0.0841,-0.1173,3.6,-0.7
5,-4,6,-8,-9.7,-3.9,-2.9,-1.8,-0.0873,0.0441,-0.0354,0.0079,-0.0022,0.0087,-4.5,1.1
5,-1,3,-9,8.4,9.9,1.4,3.3,-0.0554,-0.1271,-0.0158,-0.0101,-0.0422,0.0368,4,5
1,-3,-1,-2,0.2,2.3,2.1,1.4,-0.005,0.0945,-0.0016,0.0245,0.0117,-0.026,-5,-1.4
-2,5,-2,1,11.2,5.7,-0.6,1.1,-0.0487,0.1442,-0.0308,-0.006,0.0207,-0.0335,4.5,5.4
3,-2,0,1,-5.5,-8.7,-1.7,-3.4,0.0349,-0.0402,-0.0078,0.0037,0.0405,0.0131,-4.3,-2.2
7,-4,6,-7,-2.9,6.2,0.3,3.1,0.0907,0.0435,0.0035,0.0719,0.0293,0.0795,-0.2,-4.4
3,-4,-3,1,-7.7,-4.7,-0.3,2.1,0.1477,0.0583,0.0117,0.0378,0.065,-0.0056,-8.9,-7.8
-3,1,1,1,-7.9,-8.7,-4.3,-0.1,0,-0.0261,-0.0195,-0.0274,-0.0292,-0.0489,0.1,-0.9
4,-6,7,-6,-9.9,-7,-3.6,0.5,-0.0565,-0.0215,-0.0474,-0.0296,-0.023,-0.0201,2.4,4.1
