game_date_est,season,game_id,game_status_text,home_team_id,home_team,visitor_team_id,visitor_team,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,REB_away,FG3_PCT_away,AST_away,home_team_wins
04/01/07,2006,20601091,Final,1610612749,MIL,1610612764,WAS,107,0.506,0.8,0.409,27,37,121,0.543,0.75,40,0.529,32,0
04/01/07,2006,20601092,Final,1610612756,PHX,1610612742,DAL,126,0.648,0.957,0.571,25,31,104,0.456,0.958,30,0.5,17,1
04/01/07,2006,20601094,Final,1610612738,BOS,1610612739,CLE,98,0.481,0.815,0.333,22,40,96,0.429,0.96,38,0,25,1
04/01/07,2006,20601095,Final,1610612761,TOR,1610612766,CHA,107,0.459,0.897,0.25,28,48,94,0.451,0.714,34,0.278,21,1
04/01/07,2006,20601096,Final,1610612753,ORL,1610612750,MIN,104,0.471,0.677,0.091,18,50,105,0.463,0.821,38,0.5,21,0
04/01/07,2006,20601097,Final,1610612745,HOU,1610612762,UTA,83,0.388,0.696,0.294,18,45,86,0.38,0.727,44,0.286,23,0
04/01/07,2006,20601090,Final,1610612754,IND,1610612759,SAS,100,0.463,0.909,0.429,21,42,99,0.473,0.667,39,0.292,16,1
04/01/07,2006,20601098,Final,1610612760,OKC,1610612743,DEN,103,0.462,0.76,0.4,19,26,114,0.554,0.694,41,0.35,23,0
04/01/07,2006,20601099,Final,1610612747,LAL,1610612758,SAC,126,0.617,0.773,0.409,34,41,103,0.442,0.913,34,0.316,22,1
03/31/07,2006,20601084,Final,1610612741,CHI,1610612739,CLE,108,0.513,0.704,0.5,25,34,112,0.476,0.781,43,0.368,26,0
03/31/07,2006,20601085,Final,1610612751,BKN,1610612755,PHI,86,0.443,0.833,0.364,23,34,82,0.443,0.5,42,0.167,24,1
03/31/07,2006,20601086,Final,1610612740,NOP,1610612752,NYK,103,0.449,0.686,0.45,19,40,94,0.435,0.65,49,0.304,18,1
03/31/07,2006,20601087,Final,1610612757,POR,1610612746,LAC,86,0.414,0.889,0.333,16,30,99,0.581,0.808,35,0.5,25,0
03/30/07,2006,20601072,Final,1610612755,PHI,1610612738,BOS,88,0.426,0.667,0.75,23,40,82,0.423,0.826,41,0.214,17,1
03/30/07,2006,20601073,Final,1610612764,WAS,1610612761,TOR,118,0.398,0.733,0.28,24,52,123,0.5,0.815,55,0.389,28,0
03/30/07,2006,20601074,Final,1610612766,CHA,1610612749,MIL,97,0.387,0.719,0.133,29,48,81,0.388,0.833,46,0.36,18,1
03/30/07,2006,20601075,Final,1610612753,ORL,1610612754,IND,95,0.475,0.778,0.286,16,43,87,0.421,0.792,33,0.25,12,1
03/30/07,2006,20601076,Final,1610612765,DET,1610612751,BKN,110,0.493,0.788,0.5,27,36,105,0.506,0.652,43,0.444,28,1
03/30/07,2006,20601077,Final,1610612759,SAS,1610612762,UTA,102,0.52,0.783,0.4,24,40,93,0.429,0.923,34,0.25,20,1
03/30/07,2006,20601078,Final,1610612750,MIN,1610612748,MIA,77,0.369,0.65,0.111,17,44,92,0.487,0.5,48,0.259,28,0
03/30/07,2006,20601079,Final,1610612742,DAL,1610612752,NYK,105,0.385,0.897,0.455,20,36,103,0.461,0.703,46,0.412,12,1
03/30/07,2006,20601080,Final,1610612756,PHX,1610612743,DEN,125,0.551,0.81,0.5,30,40,108,0.476,0.758,37,0.188,12,1
03/30/07,2006,20601081,Final,1610612747,LAL,1610612745,HOU,104,0.409,0.711,0.313,16,47,107,0.381,0.878,56,0.318,21,0
03/30/07,2006,20601082,Final,1610612758,SAC,1610612746,LAC,101,0.42,0.667,0.292,16,37,105,0.475,0.88,45,0.583,22,0
03/30/07,2006,20601083,Final,1610612760,OKC,1610612763,MEM,120,0.58,0.842,0.526,32,35,93,0.468,0.778,38,0,17,1
03/29/07,2006,20601069,Final,1610612741,CHI,1610612765,DET,83,0.357,0.714,0.273,19,51,81,0.413,0.722,37,0.3,19,1
03/29/07,2006,20601070,Final,1610612757,POR,1610612763,MEM,92,0.439,0.69,0,25,39,96,0.397,0.972,44,0.429,15,0
03/29/07,2006,20601071,Final,1610612744,GSW,1610612756,PHX,124,0.52,0.643,0.419,29,44,119,0.517,0.69,41,0.409,32,1
03/28/07,2006,20601058,Final,1610612761,TOR,1610612748,MIA,96,0.456,0.773,0.292,26,53,83,0.411,0.6,35,0.393,19,1
03/28/07,2006,20601059,Final,1610612764,WAS,1610612755,PHI,111,0.476,0.893,0.429,22,42,108,0.516,0.538,38,0.389,29,1
03/28/07,2006,20601060,Final,1610612766,CHA,1610612737,ATL,101,0.487,0.7,0.5,27,38,87,0.4,0.724,49,0.25,19,1
03/28/07,2006,20601061,Final,1610612738,BOS,1610612753,ORL,105,0.435,0.821,0.167,19,46,96,0.417,0.622,45,0.273,19,1
03/28/07,2006,20601062,Final,1610612751,BKN,1610612754,IND,118,0.548,0.605,0.545,34,49,94,0.349,0.744,40,0.368,20,1
03/28/07,2006,20601063,Final,1610612752,NYK,1610612739,CLE,97,0.5,0.742,0.286,21,48,93,0.388,0.759,35,0.409,21,1
03/28/07,2006,20601064,Final,1610612759,SAS,1610612740,NOP,92,0.436,0.813,0.393,22,35,88,0.47,0.9,38,0.615,15,1
03/28/07,2006,20601065,Final,1610612742,DAL,1610612749,MIL,105,0.448,0.762,0.393,24,41,103,0.5,0.75,44,0.417,25,1
03/28/07,2006,20601066,Final,1610612743,DEN,1610612760,OKC,97,0.409,0.724,0.222,22,37,100,0.548,0.706,43,0.5,27,0
03/28/07,2006,20601067,Final,1610612762,UTA,1610612750,MIN,108,0.507,0.824,0.4,24,39,102,0.47,0.85,36,0.389,20,1
03/28/07,2006,20601068,Final,1610612746,LAC,1610612745,HOU,87,0.421,0.842,0.412,25,36,92,0.45,0.889,45,0.25,24,0
03/27/07,2006,20601054,Final,1610612754,IND,1610612739,CLE,94,0.474,0.826,0.2,22,33,105,0.521,0.771,43,0.154,21,0
03/27/07,2006,20601055,Final,1610612740,NOP,1610612742,DAL,89,0.42,0.778,0.467,14,37,105,0.55,0.769,36,0.5,22,0
03/27/07,2006,20601056,Final,1610612750,MIN,1610612760,OKC,106,0.525,0.619,0.563,29,36,114,0.494,0.765,36,0.435,21,0
03/27/07,2006,20601057,Final,1610612747,LAL,1610612763,MEM,86,0.347,0.636,0.371,28,47,88,0.435,0.786,53,0.2,24,0
03/26/07,2006,20601045,Final,1610612738,BOS,1610612761,TOR,95,0.43,0.889,0.2,23,45,87,0.403,0.826,35,0.353,16,1
03/26/07,2006,20601046,Final,1610612752,NYK,1610612753,ORL,89,0.471,0.622,0.154,14,34,94,0.521,0.667,35,0.353,22,0
03/26/07,2006,20601047,Final,1610612748,MIA,1610612737,ATL,106,0.493,0.711,0.462,20,40,89,0.493,0.786,34,0.5,19,1
03/26/07,2006,20601048,Final,1610612765,DET,1610612743,DEN,113,0.506,0.875,0.278,21,41,109,0.424,0.821,46,0.381,24,1
03/26/07,2006,20601049,Final,1610612741,CHI,1610612757,POR,100,0.476,0.8,0.25,28,37,89,0.525,0.8,35,0.5,21,1
03/26/07,2006,20601050,Final,1610612745,HOU,1610612749,MIL,106,0.477,0.75,0.48,24,44,87,0.405,0.68,39,0.316,15,1
03/26/07,2006,20601051,Final,1610612762,UTA,1610612764,WAS,103,0.43,0.733,0.182,22,50,97,0.397,0.733,40,0.333,17,1
03/26/07,2006,20601052,Final,1610612756,PHX,1610612763,MEM,105,0.548,0.875,0.5,27,37,87,0.442,0.714,35,0.167,14,1
03/26/07,2006,20601053,Final,1610612744,GSW,1610612759,SAS,89,0.371,0.72,0.227,19,33,126,0.597,0.857,46,0.588,33,0
03/25/07,2006,20601036,Final,1610612737,ATL,1610612742,DAL,97,0.412,0.816,0.333,15,38,104,0.529,0.833,39,0.538,23,0
03/25/07,2006,20601037,Final,1610612754,IND,1610612741,CHI,90,0.421,0.774,0.154,17,45,92,0.4,1,45,0.417,21,0
03/25/07,2006,20601038,Final,1610612749,MIL,1610612765,DET,95,0.439,0.923,0.478,24,33,121,0.57,0.792,46,0.4,24,0
03/25/07,2006,20601040,Final,1610612750,MIN,1610612757,POR,94,0.551,0.8,0.286,25,32,93,0.481,0.778,40,0.357,18,1
03/25/07,2006,20601041,Final,1610612758,SAC,1610612756,PHX,107,0.521,0.733,0.5,19,38,100,0.461,0.846,39,0.304,23,1
03/25/07,2006,20601039,Final,1610612740,NOP,1610612745,HOU,106,0.494,0.889,0.462,14,43,94,0.435,0.769,35,0.357,18,1
03/25/07,2006,20601042,Final,1610612739,CLE,1610612743,DEN,93,0.451,0.8,0.15,24,39,105,0.597,0.56,37,0.357,29,0
03/25/07,2006,20601043,Final,1610612760,OKC,1610612759,SAS,79,0.366,0.8,0.25,10,37,120,0.532,0.846,38,0.516,26,0
03/25/07,2006,20601044,Final,1610612747,LAL,1610612744,GSW,115,0.476,0.684,0.375,24,63,113,0.433,0.75,33,0.314,30,1
03/24/07,2006,20601032,Final,1610612766,CHA,1610612751,BKN,107,0.519,0.808,0.462,27,28,113,0.533,0.758,35,0.32,35,0
03/24/07,2006,20601033,Final,1610612748,MIA,1610612755,PHI,85,0.429,0.565,0.222,19,42,93,0.463,0.735,38,0.353,18,0
03/24/07,2006,20601034,Final,1610612762,UTA,1610612763,MEM,118,0.5,0.813,0.182,38,46,108,0.527,0.643,38,0.273,19,1
03/24/07,2006,20601035,Final,1610612746,LAC,1610612764,WAS,111,0.481,0.816,0.4,25,47,105,0.422,0.774,44,0.217,24,1
03/23/07,2006,20601020,Final,1610612761,TOR,1610612743,DEN,121,0.57,0.917,0.522,31,44,94,0.379,0.741,44,0.4,18,1
03/23/07,2006,20601021,Final,1610612755,PHI,1610612766,CHA,106,0.551,0.8,0.4,27,43,97,0.443,0.733,28,0.263,25,1
03/23/07,2006,20601022,Final,1610612753,ORL,1610612751,BKN,90,0.423,0.733,0.25,13,54,82,0.345,0.64,37,0.348,21,1
03/23/07,2006,20601023,Final,1610612754,IND,1610612748,MIA,95,0.515,0.762,0.429,26,46,70,0.325,0.609,38,0.16,14,1
03/23/07,2006,20601024,Final,1610612738,BOS,1610612742,DAL,95,0.364,0.825,0.5,16,34,109,0.564,0.824,41,0.538,28,0
03/23/07,2006,20601025,Final,1610612737,ATL,1610612757,POR,100,0.419,0.947,0.5,27,43,102,0.407,0.75,53,0.286,20,0
03/23/07,2006,20601026,Final,1610612739,CLE,1610612752,NYK,90,0.459,0.619,0.529,22,40,68,0.409,0.5,39,0.143,13,1
03/23/07,2006,20601027,Final,1610612740,NOP,1610612747,LAL,105,0.413,0.759,0.368,22,51,111,0.5,0.905,41,0.273,22,0
03/23/07,2006,20601028,Final,1610612759,SAS,1610612765,DET,90,0.451,0.621,0.5,15,46,89,0.45,0.833,40,0.154,15,1
03/23/07,2006,20601029,Final,1610612746,LAC,1610612762,UTA,104,0.506,0.815,0.4,32,45,72,0.397,0.459,34,0.143,19,1
03/23/07,2006,20601030,Final,1610612744,GSW,1610612764,WAS,135,0.583,0.794,0.4,34,36,128,0.533,0.679,44,0.382,36,1
03/23/07,2006,20601031,Final,1610612760,OKC,1610612750,MIN,85,0.364,0.733,0.333,18,43,82,0.459,0.647,50,0.231,25,1
03/22/07,2006,20601015,Final,1610612752,NYK,1610612757,POR,86,0.405,0.714,0.444,17,41,92,0.458,0.677,37,0.357,17,0
03/22/07,2006,20601016,Final,1610612763,MEM,1610612747,LAL,119,0.55,0.821,0.364,22,41,121,0.532,0.75,34,0.368,29,0
03/22/07,2006,20601017,Final,1610612741,CHI,1610612743,DEN,109,0.465,0.615,0.5,26,45,108,0.554,0.875,38,0.385,27,1
03/22/07,2006,20601018,Final,1610612745,HOU,1610612765,DET,91,0.467,0.696,0.385,21,43,85,0.404,0.769,44,0.176,18,1
03/22/07,2006,20601019,Final,1610612756,PHX,1610612758,SAC,118,0.522,0.679,0.227,27,58,100,0.389,0.759,33,0.421,9,1
03/21/07,2006,20601007,Final,1610612761,TOR,1610612753,ORL,92,0.423,0.763,0.25,21,55,85,0.373,0.649,38,0.5,16,1
03/21/07,2006,20601008,Final,1610612737,ATL,1610612748,MIA,83,0.402,0.625,0.2,25,45,91,0.5,0.667,40,0.278,25,0
03/21/07,2006,20601009,Final,1610612738,BOS,1610612766,CHA,84,0.395,0.815,0.182,20,51,92,0.443,0.789,36,0.333,22,0
03/21/07,2006,20601010,Final,1610612739,CLE,1610612742,DAL,90,0.4,0.724,0.357,18,39,98,0.474,1,39,0.368,25,0
03/21/07,2006,20601011,Final,1610612749,MIL,1610612746,LAC,103,0.473,0.879,0.4,19,40,104,0.506,0.808,33,0.6,21,0
03/21/07,2006,20601012,Final,1610612759,SAS,1610612754,IND,90,0.486,0.76,0.2,25,41,72,0.354,0.762,41,0,10,1
03/21/07,2006,20601013,Final,1610612758,SAC,1610612750,MIN,89,0.413,0.739,0.273,18,42,95,0.474,0.741,47,0.25,17,0
03/21/07,2006,20601014,Final,1610612760,OKC,1610612764,WAS,106,0.407,0.774,0.348,18,55,108,0.443,0.704,35,0.355,21,0
03/20/07,2006,20600997,Final,1610612751,BKN,1610612743,DEN,90,0.4,0.864,0.158,25,40,94,0.4,0.781,48,0.294,22,0
03/20/07,2006,20600998,Final,1610612766,CHA,1610612739,CLE,108,0.446,0.806,0.563,20,46,100,0.419,0.731,43,0.15,23,1
03/20/07,2006,20600999,Final,1610612752,NYK,1610612742,DAL,77,0.359,0.5,0.4,16,40,92,0.531,0.778,40,0.3,16,0
03/20/07,2006,20601000,Final,1610612765,DET,1610612755,PHI,96,0.506,0.824,0.444,24,37,75,0.377,0.941,40,0.091,10,1
03/20/07,2006,20601001,Final,1610612763,MEM,1610612740,NOP,103,0.513,0.895,0.3,17,30,114,0.6,0.885,30,0.5,23,0
03/20/07,2006,20601002,Final,1610612741,CHI,1610612746,LAC,89,0.42,0.769,0.167,21,39,103,0.508,0.85,37,0.714,17,0
03/20/07,2006,20601003,Final,1610612762,UTA,1610612744,GSW,104,0.527,0.8,0.333,32,44,100,0.45,0.824,30,0.5,21,1
03/20/07,2006,20601004,Final,1610612745,HOU,1610612754,IND,86,0.392,0.905,0.238,23,53,76,0.381,0.611,41,0.1,17,1
03/20/07,2006,20601005,Final,1610612756,PHX,1610612750,MIN,108,0.484,0.5,0.421,30,42,90,0.395,0.857,46,0.308,20,1
03/20/07,2006,20601006,Final,1610612757,POR,1610612764,WAS,100,0.442,0.8,0.235,23,45,98,0.402,0.774,42,0.308,23,1
03/19/07,2006,20600995,Final,1610612737,ATL,1610612758,SAC,99,0.483,0.733,0.2,32,45,76,0.378,0.68,39,0.15,12,1
03/19/07,2006,20600996,Final,1610612740,NOP,1610612738,BOS,106,0.526,0.667,0.588,19,37,88,0.439,0.727,39,0.533,16,1
03/18/07,2006,20600988,Final,1610612752,NYK,1610612761,TOR,92,0.47,0.476,0.267,25,44,74,0.342,0.87,48,0.095,10,1
03/18/07,2006,20600989,Final,1610612765,DET,1610612742,DAL,88,0.462,0.619,0.231,19,31,92,0.492,0.828,39,0.364,13,0
03/18/07,2006,20600990,Final,1610612751,BKN,1610612746,LAC,101,0.429,0.692,0.421,23,43,95,0.442,0.826,46,0.471,23,1
03/18/07,2006,20600991,Final,1610612748,MIA,1610612753,ORL,83,0.408,0.7,0.182,17,34,97,0.5,0.773,44,0.4,16,0
03/18/07,2006,20600992,Final,1610612755,PHI,1610612745,HOU,74,0.338,0.889,0.4,10,36,124,0.533,0.938,54,0.44,29,0
03/18/07,2006,20600994,Final,1610612747,LAL,1610612750,MIN,109,0.525,0.75,0.37,36,43,102,0.451,0.677,42,0.412,25,1
03/18/07,2006,20600993,Final,1610612757,POR,1610612760,OKC,77,0.405,0.8,0.278,22,43,95,0.425,0.813,43,0.318,24,0
03/17/07,2006,20600979,Final,1610612764,WAS,1610612740,NOP,125,0.584,0.667,0.409,24,43,103,0.488,0.909,32,0.263,23,1
03/17/07,2006,20600980,Final,1610612753,ORL,1610612758,SAC,83,0.419,0.8,0.2,20,41,95,0.338,0.875,36,0.238,15,0
03/17/07,2006,20600981,Final,1610612754,IND,1610612737,ATL,113,0.532,0.92,0.444,27,34,90,0.449,0.704,42,0.1,18,1
03/17/07,2006,20600982,Final,1610612739,CLE,1610612762,UTA,82,0.375,0.5,0.176,22,61,73,0.349,0.765,41,0.143,18,1
03/17/07,2006,20600983,Final,1610612763,MEM,1610612741,CHI,104,0.438,0.811,0.5,22,50,103,0.42,0.8,41,0.429,17,1
03/17/07,2006,20600984,Final,1610612759,SAS,1610612738,BOS,85,0.373,0.824,0.059,20,39,91,0.442,0.76,46,0.267,15,0
03/17/07,2006,20600985,Final,1610612749,MIL,1610612766,CHA,97,0.432,0.75,0.353,22,42,91,0.456,0.667,38,0.333,22,1
03/17/07,2006,20600986,Final,1610612743,DEN,1610612756,PHX,131,0.573,0.774,0.357,35,47,107,0.444,0.818,38,0.333,26,1
03/17/07,2006,20600987,Final,1610612760,OKC,1610612744,GSW,98,0.413,0.735,0.304,19,46,99,0.442,0.824,44,0.375,21,0
03/16/07,2006,20600970,Final,1610612761,TOR,1610612745,HOU,100,0.481,0.727,0.222,19,33,114,0.495,0.737,47,0.37,28,0
03/16/07,2006,20600971,Final,1610612755,PHI,1610612762,UTA,89,0.444,0.773,0,17,43,88,0.481,0.643,38,0.357,30,1
03/16/07,2006,20600972,Final,1610612766,CHA,1610612746,LAC,93,0.41,0.828,0.263,21,39,102,0.5,0.842,42,0.4,27,0
03/16/07,2006,20600973,Final,1610612752,NYK,1610612740,NOP,90,0.48,1,0.231,23,32,92,0.425,0.778,43,0.563,16,0
03/16/07,2006,20600974,Final,1610612748,MIA,1610612758,SAC,103,0.545,0.581,0.619,19,37,97,0.459,0.679,35,0.417,17,1
03/16/07,2006,20600975,Final,1610612742,DAL,1610612738,BOS,106,0.507,0.909,0.2,17,39,101,0.462,0.864,36,0.5,28,1
03/16/07,2006,20600976,Final,1610612756,PHX,1610612765,DET,83,0.507,0.867,0.133,17,28,105,0.536,0.467,37,0.571,19,0
03/16/07,2006,20600977,Final,1610612747,LAL,1610612757,POR,116,0.512,0.75,0.5,20,45,111,0.454,0.867,46,0.526,25,1
03/16/07,2006,20600978,Final,1610612744,GSW,1610612750,MIN,106,0.488,0.944,0.407,27,38,86,0.356,0.816,46,0.158,19,1
03/15/07,2006,20600967,Final,1610612751,BKN,1610612748,MIA,86,0.388,0.632,0.4,25,43,93,0.447,0.621,48,0.304,28,0
03/15/07,2006,20600968,Final,1610612749,MIL,1610612759,SAS,101,0.534,0.833,0.444,25,46,90,0.431,0.643,26,0.385,21,1
03/15/07,2006,20600969,Final,1610612743,DEN,1610612747,LAL,113,0.539,0.75,0.667,28,41,86,0.41,0.652,36,0.136,24,1
03/14/07,2006,20600957,Final,1610612761,TOR,1610612752,NYK,104,0.507,0.88,0.6,24,36,94,0.472,0.708,36,0.409,21,1
03/14/07,2006,20600958,Final,1610612755,PHI,1610612741,CHI,87,0.5,0.882,0.25,24,30,88,0.432,0.4,45,0.316,27,0
03/14/07,2006,20600959,Final,1610612766,CHA,1610612758,SAC,111,0.467,0.813,0.6,26,42,108,0.521,0.711,36,0.438,25,1
03/14/07,2006,20600960,Final,1610612753,ORL,1610612762,UTA,101,0.557,0.793,0,18,38,90,0.442,0.842,33,0.5,20,1
03/14/07,2006,20600961,Final,1610612754,IND,1610612764,WAS,96,0.473,0.733,0.25,20,39,112,0.506,0.75,44,0.4,19,0
03/14/07,2006,20600962,Final,1610612738,BOS,1610612737,ATL,109,0.506,0.75,0.4,27,44,88,0.381,0.818,34,0.5,14,1
03/14/07,2006,20600963,Final,1610612763,MEM,1610612739,CLE,96,0.463,0.571,0.222,17,40,118,0.541,0.72,45,0.4,24,0
03/14/07,2006,20600964,Final,1610612745,HOU,1610612746,LAC,109,0.506,0.815,0.391,25,34,105,0.469,0.96,38,0.385,24,1
03/14/07,2006,20600965,Final,1610612742,DAL,1610612756,PHX,127,0.452,0.742,0.556,18,55,129,0.557,0.8,38,0.412,26,0
03/14/07,2006,20600966,Final,1610612757,POR,1610612765,DET,75,0.394,0.824,0.357,17,37,87,0.514,0.6,35,0.182,24,0
03/13/07,2006,20600948,Final,1610612737,ATL,1610612755,PHI,104,0.494,0.778,0.3,23,47,92,0.43,0.875,33,0.375,16,1
03/13/07,2006,20600949,Final,1610612739,CLE,1610612758,SAC,124,0.541,0.905,0.565,35,51,100,0.424,0.688,33,0.375,18,1
03/13/07,2006,20600950,Final,1610612748,MIA,1610612762,UTA,88,0.434,0.579,0.263,13,46,86,0.406,0.667,38,0.375,20,1
03/13/07,2006,20600951,Final,1610612740,NOP,1610612751,BKN,108,0.465,0.704,0.563,23,42,112,0.583,0.586,36,0.55,29,0
03/13/07,2006,20600952,Final,1610612759,SAS,1610612746,LAC,93,0.473,0.783,0.385,17,39,84,0.494,0.429,35,0.273,22,1
03/13/07,2006,20600953,Final,1610612750,MIN,1610612754,IND,86,0.38,0.84,0.385,19,38,81,0.405,0.684,47,0.381,17,1
03/13/07,2006,20600954,Final,1610612741,CHI,1610612738,BOS,95,0.462,0.579,0.5,23,46,87,0.479,0.524,32,0.3,20,1
03/13/07,2006,20600955,Final,1610612743,DEN,1610612757,POR,107,0.452,0.829,0.25,21,46,99,0.426,0.714,50,0.4,23,1
03/13/07,2006,20600956,Final,1610612760,OKC,1610612765,DET,97,0.474,0.933,0.5,21,38,101,0.514,0.821,30,0.308,21,0
03/12/07,2006,20600943,Final,1610612766,CHA,1610612753,ORL,119,0.56,0.84,0.636,39,27,108,0.494,0.658,40,0.385,21,1
03/12/07,2006,20600944,Final,1610612749,MIL,1610612761,TOR,93,0.5,0.786,0.091,20,34,108,0.494,0.8,39,0.364,22,0
03/12/07,2006,20600945,Final,1610612763,MEM,1610612751,BKN,102,0.475,0.828,0.182,16,39,113,0.488,0.71,44,0.368,23,0
03/12/07,2006,20600946,Final,1610612756,PHX,1610612745,HOU,103,0.5,0.727,0.6,18,50,82,0.386,0.722,36,0.263,13,1
03/12/07,2006,20600947,Final,1610612744,GSW,1610612742,DAL,117,0.571,0.7,0.381,31,28,100,0.423,0.771,50,0.35,21,1
03/11/07,2006,20600934,Final,1610612761,TOR,1610612760,OKC,120,0.557,0.75,0.364,29,34,119,0.474,0.731,52,0.348,18,1
03/11/07,2006,20600935,Final,1610612746,LAC,1610612765,DET,80,0.463,0.765,0.357,26,32,98,0.542,0.682,36,0.455,28,0
03/11/07,2006,20600938,Final,1610612758,SAC,1610612743,DEN,101,0.434,0.759,0.28,20,36,113,0.489,0.864,49,0.4,25,0
03/11/07,2006,20600936,Final,1610612738,BOS,1610612741,CHI,78,0.387,0.696,0.286,17,39,94,0.514,0.5,43,0.583,25,0
03/11/07,2006,20600939,Final,1610612748,MIA,1610612764,WAS,106,0.473,0.4,0.345,25,42,104,0.438,0.854,48,0.357,10,1
03/11/07,2006,20600940,Final,1610612739,CLE,1610612754,IND,99,0.487,0.692,0.333,22,38,88,0.4,0.889,41,0,18,1
03/11/07,2006,20600937,Final,1610612745,HOU,1610612753,ORL,103,0.529,0.8,0.389,30,38,92,0.452,0.6,36,0.4,23,1
03/11/07,2006,20600941,Final,1610612747,LAL,1610612742,DAL,72,0.368,0.606,0.125,13,33,108,0.481,0.857,46,0.5,18,0
03/11/07,2006,20600942,Final,1610612757,POR,1610612744,GSW,106,0.488,0.706,0.435,22,49,87,0.373,0.818,43,0.28,17,1
03/10/07,2006,20600927,Final,1610612764,WAS,1610612752,NYK,89,0.403,0.839,0.313,16,35,90,0.413,0.571,44,0.4,19,0
03/10/07,2006,20600928,Final,1610612766,CHA,1610612763,MEM,107,0.435,0.675,0.3,23,35,115,0.556,0.795,44,0.308,20,0
03/10/07,2006,20600929,Final,1610612737,ATL,1610612750,MIN,99,0.48,0.955,0.462,23,36,93,0.5,0.789,31,0.5,23,1
03/10/07,2006,20600930,Final,1610612754,IND,1610612755,PHI,96,0.513,0.769,0.4,22,31,100,0.493,0.848,28,0.5,19,0
03/10/07,2006,20600931,Final,1610612759,SAS,1610612751,BKN,93,0.466,0.6,0.438,22,44,77,0.42,0.538,42,0.154,18,1
03/10/07,2006,20600932,Final,1610612749,MIL,1610612739,CLE,92,0.47,0.667,0.353,21,34,94,0.486,0.867,39,0.524,22,0
03/10/07,2006,20600933,Final,1610612762,UTA,1610612740,NOP,96,0.444,0.75,0.4,22,44,86,0.452,0.737,32,0.316,24,1
03/09/07,2006,20600919,Final,1610612755,PHI,1610612747,LAL,108,0.474,0.784,0.7,20,43,92,0.443,0.786,38,0.458,20,1
03/09/07,2006,20600920,Final,1610612738,BOS,1610612760,OKC,118,0.592,0.724,0.333,25,37,103,0.482,0.789,37,0.381,16,1
03/09/07,2006,20600921,Final,1610612737,ATL,1610612763,MEM,106,0.476,0.767,0.333,20,39,105,0.5,0.778,45,0.357,22,1
03/09/07,2006,20600922,Final,1610612748,MIA,1610612750,MIN,105,0.583,0.6,0.316,16,40,91,0.468,0.842,28,0.25,17,1
03/09/07,2006,20600923,Final,1610612745,HOU,1610612751,BKN,112,0.462,0.732,0.37,21,47,91,0.39,0.769,38,0.292,20,1
03/09/07,2006,20600924,Final,1610612743,DEN,1610612765,DET,82,0.377,0.667,0.316,18,44,95,0.427,0.792,43,0.353,26,0
03/09/07,2006,20600925,Final,1610612756,PHX,1610612740,NOP,104,0.465,0.667,0.4,25,42,103,0.482,0.923,45,0.36,20,1
03/09/07,2006,20600926,Final,1610612744,GSW,1610612746,LAC,99,0.451,0.769,0.313,17,48,89,0.408,0.862,35,0.375,21,1
03/08/07,2006,20600917,Final,1610612753,ORL,1610612741,CHI,76,0.394,0.5,0.222,12,31,100,0.466,0.758,48,0.583,21,0
03/08/07,2006,20600918,Final,1610612758,SAC,1610612759,SAS,93,0.48,0.75,0.3,16,45,100,0.432,0.667,38,0.4,22,0
03/07/07,2006,20600907,Final,1610612761,TOR,1610612763,MEM,94,0.5,0.867,0.333,22,37,87,0.443,0.667,40,0.25,16,1
03/07/07,2006,20600908,Final,1610612755,PHI,1610612760,OKC,92,0.494,0.571,0.222,16,49,89,0.38,0.875,43,0.217,18,1
03/07/07,2006,20600909,Final,1610612737,ATL,1610612764,WAS,100,0.449,0.857,0.2,15,42,97,0.435,0.95,39,0.211,15,1
03/07/07,2006,20600910,Final,1610612738,BOS,1610612745,HOU,80,0.359,0.719,0.111,17,39,111,0.513,0.667,43,0.536,31,0
03/07/07,2006,20600911,Final,1610612748,MIA,1610612741,CHI,103,0.551,0.538,0.435,29,36,70,0.351,0.722,43,0.385,10,1
03/07/07,2006,20600912,Final,1610612765,DET,1610612739,CLE,97,0.435,0.795,0.154,21,38,101,0.462,0.542,48,0.154,20,0
03/07/07,2006,20600913,Final,1610612749,MIL,1610612747,LAL,110,0.595,0.75,0.476,30,34,90,0.471,0.8,29,0.25,20,1
03/07/07,2006,20600914,Final,1610612762,UTA,1610612754,IND,94,0.41,0.829,0.111,24,47,72,0.377,0.714,35,0.357,16,1
03/07/07,2006,20600915,Final,1610612756,PHX,1610612766,CHA,115,0.476,0.889,0.5,26,40,106,0.442,0.762,53,0.375,23,1
03/07/07,2006,20600916,Final,1610612744,GSW,1610612743,DEN,110,0.441,0.857,0.471,31,50,96,0.384,0.759,49,0.348,17,1
03/06/07,2006,20600900,Final,1610612764,WAS,1610612761,TOR,129,0.511,0.829,0.435,29,49,109,0.519,0.833,27,0.286,21,1
03/06/07,2006,20600901,Final,1610612752,NYK,1610612760,OKC,99,0.471,0.632,0.458,21,37,100,0.52,0.9,33,0.542,26,0
03/06/07,2006,20600902,Final,1610612750,MIN,1610612747,LAL,117,0.424,0.875,0.238,29,58,107,0.398,0.722,46,0.259,17,1
